,"﻿""osmid""",name,amenity,emergency,geological,historic,leisure,man_made,office,shop,sport,tourism,craft,Longitude,Latitude
4699710,2938031258,Ristorante Manora,restaurant,,,,,,,,,,,8.7999821,46.1716999
4699712,2938031296,Farmacia del Lago,pharmacy,,,,,,,,,,,8.8015968,46.17196
4699715,2938031716,Farmacia Maggiorini,pharmacy,,,,,,,,,,,8.7988822,46.1704824
4700639,2938586726,La Tablée,restaurant,,,,,,,,,,,6.8677519,45.9202886
4700902,2938775990,Hirschen,restaurant,,,,,,,,,,,7.35281,46.7659096
4700907,2938775995,Agrola,fuel,,,,,,,,,,,7.6877953,47.0333005
4700956,2938812853,Kunstmuseum,cinema,,,,,,,,,,,7.4437116,46.9510107
4701034,2938821043,Rustica,restaurant,,,,,,,,,,,8.7067198,47.7476006
4701322,2938986278,La Ferme,restaurant,,,,,,,,,,,6.8677021,45.9203191
4701675,2939203367,Baan-Thai,restaurant,,,,,,,,,,,8.570643,47.6523979
4701792,2939256281,Neuapostolische Kirche,place_of_worship,,,,,,,,,,,8.5700579,47.6559657
4702079,2939329064,Günterigs Gruebi,shelter,,,,,,,,,,,8.6750961,47.0311838
4702203,2939365766,BNP Paribas,bank,,,,,,,,,,,6.8684918,45.9220867
4702204,2939365767,Caisse d'Epargne,bank,,,,,,,,,,,6.8688407,45.9237875
4702206,2939365769,LCL,bank,,,,,,,,,,,6.8685366,45.9224174
4702208,2939365771,Poco Loco,fast_food,,,,,,,,,,,6.868976,45.9225621
4702343,2939489550,Polizeiwache Ostring,police,,,,,,,,,,,7.4632384,46.9386296
4702877,2939806029,Blé d'or,cafe,,,,,,,,,,,6.9273339,46.3117505
4703818,2940263651,La Flégère,shelter,,,,,,,,,alpine_hut,,6.8871272,45.9606219
4703823,2940263658,Refuge de Bellachat,shelter,,,,,,,,,alpine_hut,,6.8295951,45.9221919
4704189,2940375268,Marktplatz,restaurant,,,,,,,,,,,9.3745686,47.4246977
4704190,2940375269,Münchner Löwenbräu,restaurant,,,,,,,,,,,9.3745323,47.4246086
4704227,2940386070,Refuge des Fonts,shelter,,,,,,,,,alpine_hut,,6.8106238,46.0217225
4704274,2940404719,KITA Zwärgeland GmbH,childcare,,,,,,,,,,,8.1654454,47.1520958
4704275,2940404801,La Fenice,bar,,,,,,,,,,,9.4018449,46.1727987
4705208,2940795701,Asia Express,restaurant,,,,,,,,,,,6.627827,46.517614
4705314,2940800601,Avis,car_rental,,,,,,,,,,,6.631102,46.517375
4705363,2940823115,Chez Xu,restaurant,,,,,,,,,,,6.629732,46.517968
4705365,2940824553,Fahrschule Max,driving_school,,,,,,,,,,,9.5708188,47.7823674
4705717,2940973544,Bergkapelle Ellmeney,place_of_worship,,,,,,,,,,,10.0893877,47.7438492
4705968,2941106315,Subway,fast_food,,,,,,,,,,,6.1433832,46.2107807
4705990,2941113400,Holzkapelle Dürrenbach,place_of_worship,,,,,,,,,,,10.0863011,47.6925533
4706171,2941186997,Agriturismo La Selvaggia,restaurant,,,,,,,,,,,9.3301696,45.9325298
4706182,2941190251,Lourdeskapelle,place_of_worship,,,,,,,,,,,9.9476368,47.7545102
4706292,2941283501,Pendolino Bar,cafe,,,,,,,,,,,6.628385,46.5170363
4706585,2941511798,L'An 2000,restaurant,,,,,,,,,,,6.1912365,46.1970038
4706613,2941529903,Grand Café du Musée,cafe,,,,,,,,,,,8.7294806,47.499178
4706734,2941611501,Chez Richard,restaurant,,,,,,,,,,,6.633403,46.515967
4706735,2941611517,Cabinet Vétérinaire,veterinary,,,,,,,,,,,6.631877,46.515302
4706737,2941612544,Le Closelet,cafe,,,,,,,,,,,6.632419,46.515107
4706738,2941612722,Credit Suisse,atm,,,,,,,,,,,6.630871,46.515275
4706788,2941619601,Banque WIR,bank,,,,,,,,,,,6.631217,46.515424
4706789,2941619602,Crêperie de Grancy,restaurant,,,,,,,,,,,6.63118,46.515243
4706831,2941634801,Aux delices d'orient,restaurant,,,,,,,,,,,6.629938,46.515806
4707128,2941838101,Chez CFF,restaurant,,,,,,,,,,,6.630486,46.516769
4707159,2941855749,Hundewaschsalon,vending_machine,,,,,,,,,,,8.6503723,47.7110991
4707161,2941855751,Im Ring-Park,cafe,,,,,,,,,,,8.6501591,47.711
4707969,2942295506,Entsorgungsplatz Hinterberg,recycling,,,,,,,,,,,8.707825,47.7383334
4707991,2942312101,Salle de danse du Conservatoire,school,,,,,,,,,,,6.8442398,47.6313777
4708537,2942625611,Gasthof Kreuz,restaurant,,,,,,,,,,,8.2411279,47.2573527
4708538,2942625612,Gasthof Rössli,restaurant,,,,,,,,,,,8.3462739,47.2760884
4708539,2942625613,Halle Pub,pub,,,,,,,,,,,8.2408114,47.2567091
4708542,2942625618,Raiffeisen,bank,,,,,,,,,,,8.2410813,47.2576786
4708543,2942625619,Scheuber,restaurant,,,,,,,,,,,8.3131557,47.2695778
4709736,2943525089,Le Pradel,restaurant,,,,,,,,,,,6.130144,46.1883171
4710208,2943904888,Raiffeisenbank,bank,,,,,,,,,,,6.2322253,46.2107591
4710318,2943962264,Pharmacie de Puplinge,pharmacy,,,,,,,,,,,6.2324632,46.211436
4710403,2944055048,Im Brühl,parking,,,,,,,,,,,8.4978331,47.4038733
4710570,2944115732,Cheval Blanc,restaurant,,,,,,,,,,,6.2309106,46.2089191
4711161,2944477545,Alpenrösli,restaurant,,,,,,,,,,,7.3729162,46.5538699
4711163,2944477548,Reichenstein,restaurant,,,,,,,,,,,7.3427283,46.5303663
4711572,2944784232,Hotel Restaurant zum Sternen,restaurant,,,,,,,,,,,8.2585774,47.5313016
4711576,2944785511,Restaurant zum Frohsinn,restaurant,,,,,,,,,,,8.2597459,47.5299203
4711577,2944788097,Landgasthof & Restaurant Bären,restaurant,,,,,,,,,,,8.2544432,47.5340292
4711642,2945234826,Konzert Theater Bern,theatre,,,,,,,,,,,7.4472693,46.9494367
4711837,2945491111,Plaza,cafe,,,,,,,,,,,8.4056614,47.4037309
4712262,2946057658,Nemrut,restaurant,,,,,,,,,,,7.3897075,46.9476016
4712263,2946058056,Migros-Restaurant,restaurant,,,,,,,,,,,7.444904,46.9485532
4712311,2946085433,Uttwil (See),ferry_terminal,,,,,,,,,,,9.3455908,47.5869279
4712366,2946115187,Schule für Offenes Lernen,school,,,,,,,,,,,7.7419009,47.4754427
4712367,2946115188,pine,restaurant,,,,,,,,,,,7.7414073,47.4756548
4712378,2946124133,La Eôrisserie,restaurant,,,,,,,,,,,6.112398,46.232518
4712410,2946129733,Sun Store,pharmacy,,,,,,,,,,,6.112215,46.232317
4712416,2946130102,PostFinance,atm,,,,,,,,,,,6.1118,46.232006
4712635,2946221218,Vélostation,bicycle_parking,,,,,,,,,,,6.630709,46.516745
4712882,2946346775,Brasserie du Plateau,restaurant,,,,,,,,,,,6.1948697,46.19756
4713078,2946432717,Brunnen,drinking_water,,,,,,,,,,,7.8421889,46.770332
4713247,2946524389,Poststelle 8882 Unterterzen,post_office,,,,,,,,,,,9.2510312,47.1126735
4713250,2946524652,Raiffeisenbank Quarten,bank,,,,,,,,,,,9.249127,47.1117939
4713376,2946596948,Cafe Mühleradhaus,restaurant,,,,,,,,,,,8.615437,47.6788183
4713382,2946596984,Löwen,restaurant,,,,,,,,,,,8.679055,47.5944225
4713391,2946597845,Schul- und Gemeindebibliothek Wolfhausen,library,,,,,,,,,,,8.8044941,47.2570207
4713496,2946664402,Gasthaus Hippotel,restaurant,,,,,,,,,,,8.2963625,47.2414858
4713497,2946664403,Grüne Bode,restaurant,,,,,,,,,,,8.3722254,47.3502184
4713498,2946664409,Kantonalbank,bank,,,,,,,,,,,8.3373677,47.2739655
4713499,2946664411,Raiffeisen,bank,,,,,,,,,,,8.3410315,47.2737529
4713500,2946664412,Strebel,restaurant,,,,,,,,,,,8.3236453,47.2492945
4713506,2946665247,Cafeteria Zentrum Sunnegarte,cafe,,,,,,,,,,,8.8144026,47.2666128
4713507,2946665248,Gasthaus Blume,restaurant,,,,,,,,,,,8.8189,47.268105
4713892,2947155255,Die Post,post_office,,,,,,,,,,,8.8532254,47.3360746
4714227,2947389219,Dr. med. dent. Herbert Baur,dentist,,,,,,,,,,,8.8208687,47.269944
4714231,2947389974,ZKB,bank,,,,,,,,,,,8.8207062,47.2698747
4714291,2947443020,Café Bolliger,cafe,,,,,,,,,,,8.8176832,47.2686737
4714304,2947456933,Mambo,restaurant,,,,,,,,,,,8.5287954,47.3865408
4714721,2947780633,PostFinance,atm,,,,,,,,,,,8.044681,47.393232
4715620,2948403339,Feuerwehr Geuensee,fire_station,,,,,,,,,,,8.1108646,47.1959591
4716230,2948835793,Wileroltigen,parking,,,,,,,,,,,7.2272422,46.9630607
4716959,2949153091,Coop Restaurant,restaurant,,,,,,,,,,,7.3923583,46.9507715
4716960,2949153092,Sun Store,pharmacy,,,,,,,,,,,7.3830812,46.9478573
4716961,2949153093,Pfimi Bern (Pfingstgemeinde),place_of_worship,,,,,,,,,,,7.381791,46.9501187
4716962,2949153094,PostFinance,bank,,,,,,,,,,,7.6232091,47.0584706
4716963,2949153095,Chrigu Beck,cafe,,,,,,,bakery,,,,7.6231508,47.0583816
4716964,2949153096,Kebab,fast_food,,,,,,,,,,,7.6232262,47.0605439
4716968,2949153445,Quartierzentrum Tscharni,social_centre;cafe,,,,,,,,,,,7.3893759,46.9484292
4716972,2949154833,Holi,restaurant,,,,,,,,,,,7.3804233,46.9493855
4716977,2949154839,Agrola,fuel,,,,,,,,,,,7.4019018,46.8733744
4716978,2949154840,Postagentur 3096 Oberbalm,post_office,,,,,,,,,,,7.4021292,46.8734278
4716990,2949167351,Migros Klubschule,school,,,,,,,,,,,8.6325255,47.6953779
4717096,2949202948,Dancing Ali-baba,pub,,,,,,,,,,,7.5975019,47.1737022
4717097,2949202981,Ueli der Pächter,restaurant,,,,,,,,,,,7.5975868,47.1738182
4717212,2949264917,Walser Rettung,public_building,,,,,,,,,,,10.1906259,47.3604399
4717347,2949382480,Phở,restaurant,,,,,,,,,,,6.6424964,46.7776731
4717752,2949502878,Schützenhaus,restaurant,,,,,,,,,,,7.3895403,46.9396533
4718001,2949599979,Rest. Scheidegg,restaurant,,,,,,,,,,,8.6223447,47.6871046
4718739,2949951405,Botschaft Kuba,embassy,,,,,,,,,,,7.4374771,46.952276
4719197,2950365933,Bank,bench,,,,,,,,,,,9.64256,47.380258
4719404,2950532982,Sternen,restaurant,,,,,,,,,,,7.3906067,46.9408357
4719579,2950780889,Gasthof-Pension Engel,restaurant,,,,,,,,,,,9.7329047,47.5668547
4719738,2950839437,Alterswohnheim Lindenbaum,social_facility,,,,,,,,,,,8.3956732,47.4086386
4721071,2951426936,Bachbummel,fountain,,,,,,,,,,,7.5434923,47.5532427
